gene	seqnames	start	end	gata2	gata3	tfap2a	tfap2c	logFC	adj.P.Val
THBS2	chr6	169650709	169659209	0	0	0	0	-5.748558574	1.90E-18
THBS3	chr1	155174272	155182772	0	0	0	0	1.376881637	5.98E-11
THBS4	chr5	79326169	79334669	0	0	0	0	-3.906807354	9.45E-17
THEM4	chr1	151878861	151887361	0	0	0	0	-1.203933286	1.31E-10
THEM5	chr1	151822673	151831173	0	0	0	0	-1.819793028	0.000248076
THEM6	chr8	143803620	143812120	0	0	0	0	0.756433003	9.65E-07
THEMIS2	chr1	28194053	28202553	0	0	0	0	-3.364128914	1.25E-13
THNSL1	chr10	25300507	25309007	0	0	0	0	-1.252797731	4.73E-11
THNSL2	chr2	88464813	88473313	0	0	0	0	1.606658726	0.029159434
THNSL2	chr2	88467657	88476157	0	0	0	0	1.606658726	0.029159434
THOC1	chr18	264559	273059	0	0	0	0	-0.916579215	8.02E-10
THOC2	chrX	122863404	122871904	0	0	0	0	-0.280984679	0.001670248
THOC3	chr5	175391818	175400318	0	0	0	0	-0.503847459	1.49E-07
THOC5	chr22	29946236	29954736	0	0	1	0	-0.406323839	2.83E-07
THOC5	chr22	29946144	29954644	0	0	1	0	-0.406323839	2.83E-07
THOC6	chr16	3069031	3077531	0	0	0	1	-0.532055199	1.31E-06
THOP1	chr19	2780505	2789005	0	0	0	0	-0.560657727	1.90E-05
THPO	chr3	184092432	184100932	0	0	1	1	1.622587365	0.001514126
THRAP3	chr1	36685016	36693516	0	0	1	0	-0.398847213	3.35E-07
THRB	chr3	24532813	24541313	0	0	0	1	5.050718048	6.21E-13
THSD4	chr15	71834540	71843040	0	0	0	0	0.26916073	0.025681411
THSD4	chr15	71428787	71437287	0	0	0	0	0.26916073	0.025681411
THSD7A	chr7	11868324	11876824	0	0	0	0	1.809187131	1.92E-08
THSD7B	chr2	137743461	137751961	0	0	0	0	-2.009857032	1.60E-07
THTPA	chr14	23975968	23984468	0	0	0	0	-1.163954259	3.31E-10
THTPA	chr14	24020190	24028690	0	0	0	0	-1.163954259	3.31E-10
THTPA	chr14	23977018	23985518	0	0	0	0	-1.163954259	3.31E-10
THUMPD1	chr16	20749699	20758199	0	0	0	0	-0.552964777	8.96E-10
THUMPD2	chr2	40002916	40011416	0	0	0	0	-1.900525105	1.10E-13
THUMPD3	chr3	9399716	9408216	0	0	0	0	-0.905769051	3.07E-12
THY1	chr11	119290746	119299246	0	0	0	0	-2.618881398	1.45E-17
THYN1	chr11	134119760	134128260	0	0	1	1	-1.558214615	6.14E-17
TIA1	chr2	70472279	70480779	0	0	0	0	-0.256658467	0.011536183
TIAL1	chr10	121353041	121361541	0	0	0	0	-0.436994675	4.04E-06
TIAM1	chr21	32927790	32936290	0	0	0	0	1.703541728	1.53E-16
TIAM2	chr6	155533096	155541596	0	0	0	0	0.648300253	9.30E-08
TIAM2	chr6	155406422	155414922	0	0	0	0	0.648300253	9.30E-08
TICAM1	chr19	4828254	4836754	0	0	0	0	2.240310249	3.23E-07
TICRR	chr15	90113817	90122317	0	0	0	0	-1.323766305	6.25E-09
TIE1	chr1	43761565	43770065	0	0	0	0	-5.583272682	1.96E-10
TIFA	chr4	113203559	113212059	0	0	0	0	-0.75368833	0.004887254
TIGD1	chr2	233411726	233420226	0	0	1	1	-0.529048112	7.03E-05
TIGD2	chr4	90028967	90037467	0	0	0	1	1.055147641	1.90E-10
TIGD3	chr11	65117281	65125781	0	0	0	0	-1.514107914	0.00010055
TIGD4	chr4	153697416	153705916	0	0	0	0	-1.428727504	2.65E-06
TIGD6	chr5	149377230	149385730	0	0	1	1	0.877009803	2.41E-06
TIGD6	chr5	149376671	149385171	0	0	1	1	0.877009803	2.41E-06
TIGD7	chr16	3351939	3360439	0	0	1	0	-0.469976306	0.001309479
TIMELESS	chr12	56839700	56848200	0	0	0	0	-0.86765379	8.02E-08
TIMM10	chr11	57294732	57303232	0	0	0	0	-1.091491807	2.25E-10
TIMM10B	chr11	6497676	6506176	0	0	0	0	-0.722232565	1.23E-08
TIMM13	chr19	2424414	2432914	0	0	0	0	-0.817039476	1.31E-09
TIMM17A	chr1	201919618	201928118	0	0	0	0	-0.670880956	4.98E-08
TIMM21	chr18	71810745	71819245	0	0	0	0	-1.099578698	4.49E-11
TIMM22	chr17	895356	903856	0	0	0	0	-0.583483322	3.56E-07
TIMM23	chr10	51619886	51628386	0	0	0	0	-0.871217142	4.60E-10
TIMM44	chr19	8005208	8013708	0	0	0	0	-1.589977439	2.92E-14
TIMM50	chr19	39966051	39974551	0	0	1	1	-1.33087207	5.35E-15
TIMM8A	chrX	100600457	100608957	0	0	0	0	-1.047454948	6.64E-09
TIMM8A	chrX	100600208	100608708	0	0	0	0	-1.047454948	6.64E-09
TIMM8B	chr11	111954022	111962522	0	0	0	0	-0.612071783	1.46E-05
TIMM9	chr14	58890732	58899232	0	0	1	0	-0.374518265	0.000195838
TIMP1	chrX	47436689	47445189	0	0	0	1	0.873364896	9.98E-10
TIMP2	chr17	76917972	76926472	0	0	0	0	1.444015593	6.66E-14
TIMP3	chr22	33191801	33200301	0	0	0	0	4.42393383	4.06E-19
TIMP4	chr3	12197351	12205851	0	1	1	1	-5.263145468	5.30E-13
TINAGL1	chr1	32038745	32047245	0	1	1	1	5.278082595	5.77E-18
TINAGL1	chr1	32037085	32045585	0	1	1	1	5.278082595	5.77E-18
TINCR	chr19	5564505	5573005	1	1	1	1	5.139256541	2.11E-08
TINF2	chr14	24708380	24716880	0	0	1	0	0.241767171	0.003075203
TIPARP	chr3	156387714	156396214	0	0	0	0	0.478803566	0.000348136
TIPARP	chr3	156389452	156397952	0	0	0	0	0.478803566	0.000348136
TIPARP	chr3	156387204	156395704	0	0	0	0	0.478803566	0.000348136
TIPIN	chr15	66645554	66654054	0	0	0	0	-0.941424285	2.28E-07
TIRAP	chr11	126147981	126156481	0	0	0	0	0.639816012	5.64E-05
TJAP1	chr6	43440260	43448760	0	0	0	0	0.585209919	3.39E-08
TJAP1	chr6	43452321	43460821	0	0	1	1	0.585209919	3.39E-08
TJP1	chr15	30111206	30119706	0	1	0	0	0.776247771	6.30E-11
TJP2	chr9	71731179	71739679	0	1	1	0	0.99671546	2.33E-10
TJP2	chr9	71783970	71792470	0	1	0	0	0.99671546	2.33E-10
TJP2	chr9	71815077	71823577	0	0	0	0	0.99671546	2.33E-10
TJP2	chr9	71814926	71823426	0	0	0	0	0.99671546	2.33E-10
TJP3	chr19	3703334	3711834	0	0	0	0	2.37229485	5.09E-12
TJP3	chr19	3716696	3725196	0	0	1	1	2.37229485	5.09E-12
TK1	chr17	76179785	76188285	0	0	0	0	-0.521756159	9.79E-05
TKT	chr3	53286630	53295130	0	0	0	0	-1.099959411	1.15E-12
TLCD1	chr17	27050449	27058949	0	0	1	1	-1.297464219	5.18E-12
TLCD1	chr17	27049730	27058230	0	0	1	1	-1.297464219	5.18E-12
TLCD2	chr17	1610162	1618662	0	0	1	1	3.72242192	5.69E-16
TLDC1	chr16	84534788	84543288	0	0	0	0	1.125525516	5.35E-11
TLDC2	chr20	35499569	35508069	0	0	0	0	-4.685387454	1.86E-12
TLE1	chr9	84300096	84308596	0	1	1	0	-0.480408468	4.43E-05
TLE2	chr19	3044133	3052633	0	0	0	0	-2.818252354	1.25E-08
TLE2	chr19	3026112	3034612	0	1	1	1	-2.818252354	1.25E-08
TLE2	chr19	3025665	3034165	0	1	1	1	-2.818252354	1.25E-08
TLE3	chr15	70385591	70394091	1	1	1	1	0.544685918	1.98E-05
TLE3	chr15	70383624	70392124	1	1	1	1	0.544685918	1.98E-05
TLE3	chr15	70386756	70395256	0	0	0	0	0.544685918	1.98E-05
TLE4	chr9	82181687	82190187	0	1	0	1	2.437565475	4.59E-19
TLE6	chr19	2972535	2981035	0	0	1	1	-2.858686137	0.000378084
TLK1	chr2	172084324	172092824	0	1	1	1	-0.885863832	6.05E-10
TLK1	chr2	171919983	171928483	0	0	0	0	-0.885863832	6.05E-10
TLK1	chr2	172013910	172022410	0	0	0	0	-0.885863832	6.05E-10
TLK2	chr17	60551385	60559885	0	0	0	0	-0.33546567	0.000459417
TLK2	chr17	60553473	60561973	0	0	0	0	-0.33546567	0.000459417
TLL2	chr10	98270183	98278683	0	0	0	0	-6.851135511	2.62E-10
TLN1	chr9	35728892	35737392	0	0	1	0	1.306827768	3.19E-12
TLN2	chr15	62934509	62943009	0	0	0	0	2.706858955	6.14E-19
TLR1	chr4	38802912	38811412	0	0	0	0	4.449407844	2.42E-07
TLR2	chr4	154600440	154608940	0	0	0	0	-0.842125425	0.043689556
TLR3	chr4	186985308	186993808	0	0	0	0	-4.26348964	5.61E-07
TLR4	chr9	120461452	120469952	0	0	0	0	-1.716838163	0.01504461
TLR5	chr1	223313124	223321624	0	0	1	0	1.676180752	3.40E-06
TLR6	chr4	38854938	38863438	0	0	0	0	4.373647581	4.33E-08
TLR7	chrX	12880201	12888701	0	1	0	0	6.487250579	2.35E-10
TLR8-AS1	chrX	12957919	12966419	0	0	1	0	-2.264368332	0.045375933
TM2D3	chr15	102189094	102197594	0	0	0	0	0.209074112	0.04867013
TM4SF18	chr3	149047759	149056259	0	0	0	0	-6.626850391	3.17E-12
TM4SF18	chr3	149048048	149056548	0	0	0	0	-6.626850391	3.17E-12
TM6SF1	chr15	83771323	83779823	0	0	0	0	-2.139363062	7.74E-11
TM7SF3	chr12	27163839	27172339	0	1	0	0	-1.396085928	3.25E-13
TM9SF1	chr14	24661382	24669882	0	0	0	0	0.362685678	1.74E-05
TM9SF2	chr13	100148627	100157127	0	0	0	0	0.236878329	0.003724332
TM9SF4	chr20	30692308	30700808	0	0	0	0	0.611812391	2.56E-09
TMA16	chr4	164410672	164419172	0	0	0	0	-1.583587869	1.52E-13
TMA7	chr3	48476685	48485185	0	0	0	0	-0.698755628	3.40E-05
TMBIM1	chr2	219153780	219162280	1	1	1	1	1.75534921	1.03E-15
TMBIM6	chr12	50130591	50139091	0	0	0	1	0.424862635	8.09E-09
TMBIM6	chr12	50130292	50138792	0	0	0	1	0.424862635	8.09E-09
TMC3	chr15	81662918	81671418	0	0	0	0	-4.543938999	0.000173852
TMC4	chr19	54673444	54681944	0	0	1	1	2.25339702	1.71E-11
TMC5	chr16	19424017	19432517	0	1	0	0	0.912069328	5.09E-05
TMC5	chr16	19417056	19425556	0	1	1	1	0.912069328	5.09E-05
TMC5	chr16	19462771	19471271	0	0	0	0	0.912069328	5.09E-05
TMC6	chr17	76121361	76129861	0	0	0	0	1.345457904	1.63E-10
TMC6	chr17	76124988	76133488	0	0	0	0	1.345457904	1.63E-10
TMC7	chr16	18990255	18998755	0	0	0	0	-0.578435965	0.005681043
TMC7	chr16	18990608	18999108	0	0	0	0	-0.578435965	0.005681043
TMCC1-AS1	chr3	129607713	129616213	0	0	0	0	-1.382194199	0.000290353
TMCC2	chr1	205192037	205200537	0	0	0	0	-1.386059328	4.27E-09
TMCC2	chr1	205193058	205201558	0	0	0	0	-1.386059328	4.27E-09
TMCC3	chr12	95040824	95049324	0	0	0	0	5.916740131	5.00E-18
TMCO1	chr1	165734659	165743159	0	0	0	0	0.282517909	0.001984966
TMCO3	chr13	114140307	114148807	0	0	0	0	0.70914387	6.99E-09
TMCO4	chr1	20122910	20131410	0	0	1	1	0.388442278	0.008760643
TMCO5B	chr15	33536256	33544756	0	0	0	0	2.414675251	1.49E-05
TMED1	chr19	10943483	10951983	0	0	0	0	-0.476395897	7.74E-05
TMED1	chr19	10942916	10951416	0	0	0	0	-0.476395897	7.74E-05
TMED3	chr15	79598490	79606990	0	0	0	0	1.002747793	4.44E-12
TMED4	chr7	44618327	44626827	0	0	0	0	0.528122658	5.89E-07
TMED5	chr1	93642746	93651246	0	0	0	0	0.260802475	0.007473249
TMED6	chr16	69382212	69390712	0	0	0	0	-1.074229388	0.038896626
TMED8	chr14	77839896	77848396	0	0	0	1	1.136806924	1.67E-10
TMED9	chr5	177014212	177022712	0	0	0	0	0.369633499	1.59E-05
TMEFF2	chr2	193056144	193064644	0	0	0	0	-3.086566379	2.06E-08
TMEM100	chr17	53805982	53814482	0	0	0	0	3.023175054	5.73E-07
TMEM100	chr17	53796725	53805225	0	0	0	0	3.023175054	5.73E-07
TMEM101	chr17	42088845	42097345	0	0	0	0	0.90851137	2.90E-09
TMEM102	chr17	7333761	7342261	0	0	0	0	0.364689307	0.03529404
TMEM104	chr17	72767621	72776121	0	1	0	0	-0.531349487	5.46E-06
TMEM106A	chr17	41358893	41367393	0	0	0	0	0.590530021	0.006549699
TMEM106B	chr7	12245847	12254347	0	1	1	0	-0.277350079	0.025292797
TMEM106C	chr12	48352329	48360829	0	0	0	0	1.508669044	1.39E-15
TMEM107	chr17	8076214	8084714	0	1	1	0	-0.902958203	0.000352386
TMEM108	chr3	132838664	132847164	0	0	0	0	-0.702454048	0.000106346
TMEM108	chr3	132752131	132760631	0	0	0	0	-0.702454048	0.000106346
TMEM11	chr17	21114408	21122908	0	0	0	0	-0.434088801	1.31E-05
TMEM115	chr3	50393439	50401939	0	0	0	0	1.021412675	2.55E-10
TMEM116	chr12	112447523	112456023	0	0	0	0	-0.34622333	0.037288362
TMEM117	chr12	44224663	44233163	0	0	0	0	1.804517934	0.000336142
TMEM119	chr12	108988394	108996894	0	0	0	0	2.148518316	0.001024669
TMEM120A	chr7	75620492	75628992	0	0	1	1	0.932952776	4.85E-07
TMEM120B	chr12	122145657	122154157	0	0	0	0	-0.740751942	6.53E-10
TMEM123	chr11	102320275	102328775	0	0	0	0	0.97900873	3.15E-12
TMEM126A	chr11	85353962	85362462	0	0	0	0	-1.077085117	2.13E-08
TMEM126B	chr11	85334616	85343116	0	0	0	0	-1.338213672	4.15E-13
TMEM127	chr2	96928251	96936751	0	0	0	0	0.451269877	3.97E-07
TMEM128	chr4	4246434	4254934	0	0	0	0	0.193952349	0.042327874
TMEM129	chr4	1719584	1728084	0	0	0	0	-0.572091284	6.99E-06
TMEM130	chr7	98464173	98472673	0	0	0	0	-2.870355652	0.000334016
TMEM131	chr2	98608854	98617354	0	0	1	1	0.770910544	1.35E-09
TMEM132B	chr12	126101997	126110497	0	0	0	0	-3.614902797	8.38E-21
TMEM132B	chr12	125806161	125814661	0	0	0	0	-3.614902797	8.38E-21
TMEM132D	chr12	130384712	130393212	0	0	0	0	-2.639525775	5.76E-17
TMEM132E	chr17	32902767	32911267	0	0	1	1	5.414370467	9.08E-17
TMEM133	chr11	100857810	100866310	0	0	0	0	-0.795174138	2.64E-08
TMEM136	chr11	120190837	120199337	0	0	0	0	0.413849678	0.000914698
TMEM138	chr11	61124472	61132972	0	0	0	0	-0.833574256	2.95E-06
TMEM140	chr7	134827765	134836265	0	0	0	0	-0.332726558	0.002589925
TMEM141	chr9	139680776	139689276	0	1	0	0	0.263555323	0.019864289
TMEM143	chr19	48863686	48872186	0	0	0	0	-0.484323581	0.000326402
TMEM144	chr4	159126400	159134900	0	0	0	0	0.487924024	0.005914612
TMEM145	chr19	42812476	42820976	0	0	0	0	-4.308664504	2.12E-06
TMEM147	chr19	36031501	36040001	0	0	0	0	-0.942465133	4.32E-11
TMEM14A	chr6	52530883	52539383	0	0	1	1	0.329493098	0.025782363
TMEM14B	chr6	10742991	10751491	0	0	0	0	-1.199676475	1.73E-12
TMEM150C	chr4	83479626	83488126	0	0	0	0	1.475752458	3.65E-07
TMEM151A	chr11	66054372	66062872	0	0	0	0	-4.075462143	5.34E-06
TMEM151B	chr6	44233479	44241979	0	0	0	0	-2.588319199	2.09E-17
TMEM154	chr4	153597817	153606317	0	1	1	1	5.646767253	1.14E-15
TMEM158	chr3	45264314	45272814	0	0	0	0	-0.44955956	0.014205368
TMEM159	chr16	21164911	21173411	0	0	0	0	0.887786571	1.64E-09
TMEM161A	chr19	19245810	19254310	0	0	0	0	-0.998528905	1.12E-08
TMEM161B	chr5	87561165	87569665	0	0	0	0	-0.390241151	0.000299447
TMEM161B-AS1	chr5	87559840	87568340	0	0	0	0	-1.425180213	4.73E-07
TMEM161B-AS1	chr5	87559698	87568198	0	0	0	0	-1.425180213	4.73E-07
TMEM164	chrX	109240862	109249362	0	1	1	1	1.127237801	1.47E-09
TMEM164	chrX	109241341	109249841	0	1	1	1	1.127237801	1.47E-09
TMEM165	chr4	56257079	56265579	0	0	0	0	-0.218703035	0.025204235
TMEM168	chr7	112426978	112435478	0	0	0	0	0.558819895	1.98E-06
TMEM169	chr2	216941588	216950088	0	1	0	0	-2.140758977	1.76E-10
TMEM17	chr2	62730104	62738604	0	0	0	0	0.651721104	0.002683311
TMEM170B	chr6	11533459	11541959	0	0	0	0	-0.994399518	2.55E-08
TMEM171	chr5	72411387	72419887	0	0	1	0	5.357103923	3.74E-11
TMEM175	chr4	921261	929761	0	0	0	0	1.771326211	5.45E-10
TMEM176A	chr7	150492853	150501353	0	0	0	0	3.26790871	0.000363801
TMEM176B	chr7	150494121	150502621	0	0	0	0	1.184735228	0.015967271
TMEM176B	chr7	150494948	150503448	0	0	0	0	1.184735228	0.015967271
TMEM177	chr2	120431742	120440242	0	0	0	0	-2.013960652	2.70E-15
TMEM178A	chr2	39887637	39896137	0	0	0	0	-1.851139778	2.10E-11
TMEM178A	chr2	39888034	39896534	0	0	0	0	-1.851139778	2.10E-11
TMEM179	chr14	105067597	105076097	0	0	0	0	-2.935934577	3.59E-12
TMEM179B	chr11	62549873	62558373	0	0	0	0	0.790961129	2.85E-09
TMEM180	chr10	104216169	104224669	0	1	0	0	-0.953379252	2.41E-09
TMEM181	chr6	158952467	158960967	0	0	0	1	0.740014958	4.34E-11
TMEM182	chr2	103373489	103381989	0	0	0	0	-0.443174206	0.022316797
TMEM183A	chr1	202971533	202980033	0	0	0	0	-0.665067785	1.10E-11
TMEM183B	chr1	202971535	202980035	0	0	0	0	-0.671072149	3.10E-11
TMEM184A	chr7	1592566	1601066	0	0	1	0	1.011791973	2.23E-09
TMEM184B	chr22	38665170	38673670	0	0	0	0	0.259718822	0.011576571
TMEM184B	chr22	38665540	38674040	0	0	0	0	0.259718822	0.011576571
TMEM184C	chr4	148533538	148542038	0	0	0	0	0.398874091	1.87E-05
TMEM185A	chrX	148710068	148718568	0	0	0	0	-0.470440287	3.02E-05
TMEM185B	chr2	120977484	120985984	0	0	0	1	-0.383703701	0.000772769
TMEM186	chr16	8888005	8896505	0	0	0	0	-0.340542097	0.002039672
TMEM187	chrX	153232990	153241490	0	0	0	0	1.226545058	3.31E-08
TMEM19	chr12	72074877	72083377	0	0	0	0	0.568016549	1.60E-05
TMEM190	chr19	55883203	55891703	0	0	0	1	-2.494156654	0.012986021
TMEM191A	chr22	21050401	21058901	0	0	0	0	0.691753139	0.008267384
TMEM191B	chr22	20372668	20381168	0	0	0	0	1.816508674	9.66E-09
TMEM191C	chr22	21816458	21824958	0	0	0	0	1.580964075	3.64E-08
TMEM192	chr4	166030524	166039024	0	0	0	0	-0.738799323	6.37E-08
TMEM194A	chr12	57469074	57477574	0	0	1	0	-0.514079726	8.30E-07
TMEM194B	chr2	191395968	191404468	0	0	0	0	0.707711758	4.84E-06
TMEM196	chr7	19808904	19817404	0	0	0	0	-2.142428937	0.022547016
TMEM198	chr2	220403744	220412244	0	0	0	0	-1.023662538	9.21E-10
TMEM2	chr9	74380300	74388800	0	0	1	1	0.996169914	5.31E-10
TMEM200A	chr6	130753261	130761761	0	0	0	0	-0.803136668	1.58E-08
TMEM200A	chr6	130737240	130745740	0	0	0	0	-0.803136668	1.58E-08
TMEM200A	chr6	130682425	130690925	0	0	0	0	-0.803136668	1.58E-08
TMEM200B	chr1	29446921	29455421	0	0	1	1	-0.337038778	0.000639156
TMEM200B	chr1	29445513	29454013	0	0	1	1	-0.337038778	0.000639156
TMEM200C	chr18	5888603	5897103	0	0	0	0	-0.395306166	0.040905281
TMEM201	chr1	9643931	9652431	0	0	0	0	-1.435510934	1.63E-10
TMEM203	chr9	140096590	140105090	0	0	0	0	-0.394154114	6.28E-06
TMEM205	chr19	11453481	11461981	0	0	0	0	-0.592317478	5.14E-07
TMEM206	chr1	212584767	212593267	0	0	0	0	-1.132902648	2.78E-11
TMEM206	chr1	212584743	212593243	0	0	0	0	-1.132902648	2.78E-11
TMEM208	chr16	67256015	67264515	0	0	1	0	-0.194214988	0.048763134
TMEM209	chr7	129841838	129850338	0	0	0	0	-1.034998351	1.24E-10
TMEM214	chr2	27250773	27259273	0	0	0	0	0.275160275	0.004561074
TMEM215	chr9	32778496	32786996	0	1	0	0	-2.862226611	0.000562767
TMEM216	chr11	61154864	61163364	0	0	0	0	-0.907371231	5.34E-09
TMEM216	chr11	61154831	61163331	0	0	0	0	-0.907371231	5.34E-09
TMEM218	chr11	124978104	124986604	0	0	0	0	-1.41601604	3.58E-13
TMEM218	chr11	124978159	124986659	0	0	0	0	-1.41601604	3.58E-13
TMEM219	chr16	29968350	29976850	0	0	0	0	0.607871076	2.22E-05
TMEM220	chr17	10630146	10638646	0	0	1	1	-0.450382116	0.014130977
TMEM220-AS1	chr17	10628093	10636593	0	0	1	1	-0.630811956	0.025796493
TMEM223	chr11	62555986	62564486	0	0	0	0	-0.60064001	6.84E-07
TMEM229B	chr14	67978521	67987021	0	1	0	0	-1.36177594	0.016926798
TMEM231	chr16	75586684	75595184	0	1	0	0	-1.007757357	4.95E-09
TMEM234	chr1	32684426	32692926	0	0	0	0	0.378546573	0.000950684
TMEM237	chr2	202504752	202513252	0	0	1	1	-1.192696919	7.64E-11
TMEM237	chr2	202504167	202512667	0	0	1	1	-1.192696919	7.64E-11
TMEM240	chr1	1472240	1480740	0	0	0	0	0.863662798	0.01014607
TMEM241	chr18	21014425	21022925	0	0	0	0	-1.347147345	9.37E-10
TMEM242	chr6	157741753	157750253	0	0	0	0	-0.549813091	6.54E-05
TMEM243	chr7	86845531	86854031	0	0	0	0	0.305059423	0.015619472
TMEM245	chr9	111878725	111887225	0	1	0	0	0.500594273	1.15E-09
TMEM246	chr9	104245975	104254475	0	0	0	0	-3.672873165	6.01E-18
TMEM25	chr11	118396802	118405302	0	0	0	0	0.858598092	3.23E-08
TMEM251	chr14	93646374	93654874	0	0	0	0	-0.531787183	2.17E-05
TMEM251	chr14	93646295	93654795	0	0	0	0	-0.531787183	2.17E-05
TMEM253	chr14	21562095	21570595	0	0	0	0	-1.783339462	4.18E-05
TMEM254	chr10	81834000	81842500	1	1	1	1	0.590695891	5.94E-08
TMEM254	chr10	81833778	81842278	1	1	1	1	0.590695891	5.94E-08
TMEM254	chr10	81833401	81841901	1	1	1	1	0.590695891	5.94E-08
TMEM254-AS1	chr10	81835449	81843949	1	1	1	1	0.81999715	3.56E-05
TMEM255A	chrX	119441891	119450391	0	0	0	0	1.137106981	9.59E-05
TMEM255B	chr13	114457215	114465715	0	0	0	0	-2.41539276	0.001717743
TMEM26	chr10	63209708	63218208	0	0	0	0	-8.029712261	5.00E-16
TMEM260	chr14	57041510	57050010	0	0	0	0	0.572370733	1.06E-07
TMEM261	chr9	7796299	7804799	0	0	0	0	-0.28003304	0.002114765
TMEM262	chr11	64853081	64861581	0	0	0	0	0.754417079	0.008419476
TMEM27	chrX	15679654	15688154	0	0	0	0	1.10325689	1.16E-06
TMEM30A	chr6	75991132	75999632	0	0	1	1	1.738119818	2.05E-17
TMEM30B	chr14	61745030	61753530	0	0	0	0	0.777590751	3.46E-09
TMEM33	chr4	41932136	41940636	0	0	0	1	-0.863906878	2.33E-10
TMEM35	chrX	100328835	100337335	0	0	0	0	-0.545304264	0.00194701
TMEM37	chr2	120184445	120192945	0	0	1	1	-1.960558217	8.89E-13
TMEM38A	chr19	16766937	16775437	0	0	1	0	-2.788628778	8.42E-11
TMEM38B	chr9	108451805	108460305	0	0	0	0	-0.850664754	5.92E-09
TMEM39A	chr3	119179029	119187529	0	0	0	0	0.375765433	0.00048024
TMEM39B	chr1	32533502	32542002	0	0	0	0	-0.96322496	2.00E-10
TMEM40	chr3	12807456	12815956	0	0	0	0	6.283775954	9.07E-13
TMEM40	chr3	12797308	12805808	0	1	1	1	6.283775954	9.07E-13
TMEM41A	chr3	185213345	185221845	0	0	0	0	-0.465709123	0.000138206
TMEM41B	chr11	9332815	9341315	0	1	0	1	-0.268007714	0.005964345
TMEM42	chr3	44898407	44906907	0	0	0	1	-0.445736593	0.000354319
TMEM43	chr3	14161439	14169939	0	0	0	1	0.505064043	4.09E-06
TMEM44	chr3	194350650	194359150	1	1	1	1	0.502530689	0.00026911
TMEM44-AS1	chr3	194299996	194308496	0	0	0	0	0.947456026	0.001039532
TMEM45A	chr3	100206462	100214962	0	0	1	0	-0.560241365	0.000194705
TMEM5	chr12	64168582	64177082	0	0	0	0	-0.44226764	0.001963151
TMEM5	chr12	64168905	64177405	0	0	0	0	-0.44226764	0.001963151
TMEM50B	chr21	34848816	34857316	0	0	0	0	0.836293666	1.10E-09
TMEM51	chr1	15475228	15483728	0	0	0	0	1.81831658	2.94E-11
TMEM51	chr1	15474027	15482527	0	0	0	0	1.81831658	2.94E-11
TMEM51-AS1	chr1	15475460	15483960	0	0	0	0	2.75930027	2.45E-11
TMEM52	chr1	1847240	1855740	0	0	0	0	-3.346088306	3.13E-12
TMEM53	chr1	45136599	45145099	0	0	0	0	-0.635450563	0.00045058
TMEM54	chr1	33363453	33371953	0	0	0	0	5.823108322	4.09E-17
TMEM55A	chr8	92049703	92058203	1	1	1	1	-1.337371993	1.05E-10
TMEM55B	chr14	20926137	20934637	0	0	0	0	-0.439204751	7.97E-06
TMEM56	chr1	95553072	95561572	0	0	0	0	2.137305902	6.91E-13
TMEM56	chr1	95577893	95586393	0	0	0	0	2.137305902	6.91E-13
TMEM56-RWDD3	chr1	95578478	95586978	0	0	0	0	0.619033879	0.000233413
TMEM57	chr1	25752348	25760848	0	0	0	0	0.510342519	9.67E-07
TMEM59	chr1	54515611	54524111	0	0	0	0	0.739279416	9.47E-08
TMEM59L	chr19	18718681	18727181	0	0	0	1	-3.022252686	3.59E-07
TMEM62	chr15	43420721	43429221	0	1	0	0	2.101904041	4.17E-13
TMEM63A	chr1	226066920	226075420	0	0	1	1	1.129029655	3.10E-10
TMEM63C	chr14	77643101	77651601	0	0	0	0	-1.669274037	2.42E-05
TMEM67	chr8	94762071	94770571	0	0	0	0	-1.103571632	1.21E-09
TMEM68	chr8	56673039	56681539	0	0	0	0	-0.393172558	0.004096368
TMEM68	chr8	56682466	56690966	0	0	0	0	-0.393172558	0.004096368
TMEM69	chr1	46148846	46157346	0	0	0	0	0.285013399	0.000491652
TMEM70	chr8	74883376	74891876	0	0	0	0	-0.631075641	1.15E-06
TMEM74	chr8	109796270	109804770	0	0	0	0	-3.468424196	7.75E-15
TMEM74B	chr20	1161617	1170117	0	0	0	0	-1.028518397	0.000437841
TMEM75	chr8	128957469	128965969	1	1	0	0	-3.662604001	1.90E-05
TMEM79	chr1	156247703	156256203	0	0	0	0	1.12842261	1.28E-06
TMEM79	chr1	156249069	156257569	0	0	0	0	1.12842261	1.28E-06
TMEM80	chr11	690590	699090	0	0	1	1	0.705456478	1.29E-05
TMEM81	chr1	205050088	205058588	0	0	0	0	-1.444568949	3.61E-08
TMEM86A	chr11	18715350	18723850	0	0	0	0	2.223595201	5.58E-09
TMEM87A	chr15	42562282	42570782	0	0	0	0	-0.253415027	0.003131494
TMEM87B	chr2	112807799	112816299	0	0	1	0	1.314015161	1.02E-11
TMEM88	chr17	7753383	7761883	0	1	0	0	3.795749503	8.53E-12
TMEM8A	chr16	428450	436950	0	0	1	1	-0.616105767	1.28E-06
TMEM8B	chr9	35824494	35832994	0	0	0	0	-0.653195187	0.000225565
TMEM8B	chr9	35824221	35832721	0	0	0	0	-0.653195187	0.000225565
TMEM92	chr17	48346787	48355287	0	0	0	0	0.815288933	2.79E-06
